track_id,image_id,role,jersey_number,team,bbox_x,bbox_y,bbox_w,bbox_h,pitch_x_bottom_left,pitch_y_bottom_left,pitch_x_bottom_right,pitch_y_bottom_right,pitch_x_bottom_middle,pitch_y_bottom_middle
1,000001,player,14,left,404,681,74,246,11.332540883467704,21.68572381421997,11.831625322029614,22.002142234856308,11.582000219710226,21.843968221530126
1,000002,player,14,left,405,681,74,247,11.33757870120404,21.687123793952086,11.836961430401773,22.003713771338806,11.587186211490593,21.84545426800641
1,000003,player,14,left,406,680,73,248,11.347481718126856,21.689620589265218,11.847444444833108,22.006546019234,11.597377314503346,21.84811935956673
1,000004,player,14,left,407,679,72,249,11.36176681877898,21.693014193984695,11.86256065911154,22.01042166651324,11.612075193111721,21.851754810566028
1,000005,player,14,left,407,679,73,250,11.379827044012172,21.696886326640847,11.881660884746012,22.014901377725835,11.63065183336151,21.855931793900897
1,000006,player,14,left,408,678,75,252,11.40096223153907,21.700734080768886,11.90399823424181,22.019459504738585,11.652383772147644,21.86013601343376
1,000007,player,14,left,409,678,76,253,11.424199838728306,21.704379434605233,11.928556175040354,22.023896637344457,11.676276529162164,21.864178732046604
1,000008,player,14,left,410,677,78,255,11.448788524989455,21.707478045825226,11.954545498397511,22.027852997155,11.701559829056226,21.86770789326396
1,000009,player,14,left,411,677,78,255,11.473789134704964,21.71005221565718,11.9810059632638,22.031344521852237,11.727283974792979,21.87074261528142
1,000010,player,14,left,411,678,78,254,11.49863015231049,21.71200984213536,12.0073621301191,22.034283621140503,11.752875438810673,21.873193073257518
1,000011,player,14,left,411,679,78,254,11.523048688258935,21.71321150579236,12.033368723054311,22.036548173529013,11.778080056336709,21.87492853251749
1,000012,player,14,left,411,679,78,253,11.546949499128779,21.713533430144476,12.058971603374648,22.038043402518156,11.80282309123713,21.875839739662084
1,000013,player,14,left,411,680,77,253,11.570940630694718,21.712370420666982,12.084834103595593,22.03820007383832,11.827740187040542,21.875339511744592
1,000014,player,14,left,411,681,77,252,11.59595080603486,21.70872576367507,12.111955927975156,22.03606718222372,11.853795527837137,21.872454022312837
1,000015,player,14,left,411,682,77,252,11.623179421846961,21.701243511737644,12.141612628651087,22.03033601713418,11.882226613501196,21.86585095766045
