track_id,image_id,role,jersey_number,team,bbox_x,bbox_y,bbox_w,bbox_h,pitch_x_bottom_left,pitch_y_bottom_left,pitch_x_bottom_right,pitch_y_bottom_right,pitch_x_bottom_middle,pitch_y_bottom_middle
1,000001,player,10,left,914,855,55,172,-0.8043577233367065,24.095541188956325,0.19365378518930804,24.10328518536706,-0.3053155494888499,24.100111551334564
1,000002,player,10,left,907,855,67,172,-0.8082412089847556,24.09845714957517,0.19587464622044823,24.106244149727495,-0.3061466516997818,24.103057424337262
1,000003,player,10,left,901,855,79,172,-0.8157227531066011,24.10427321839497,0.20005630813211372,24.112141781938433,-0.30779620282702014,24.108930339647042
1,000004,player,10,left,894,854,92,173,-0.8262595124846515,24.112969038511913,0.2057154352014156,24.12094934269956,-0.3102345060404549,24.117704311011124
1,000005,player,10,left,888,854,104,173,-0.8391052751915895,24.124500870809307,0.21220436139750862,24.132611711329677,-0.3134123621546066,24.129327960314313
1,000006,player,10,left,882,854,116,173,-0.8533803723592537,24.138804239157473,0.2187956137608658,24.147051250162455,-0.3172537528563321,24.143727984742704
1,000007,player,10,left,875,854,129,173,-0.8681481992260547,24.155802153493173,0.22477338839386427,24.16417750374837,-0.32164835218635907,24.160818327712107
1,000008,player,10,left,875,854,128,174,-0.882483173114005,24.175372071884013,0.2295326334529069,24.183855080684612,-0.3264359517882062,24.180467843877285
1,000009,player,10,left,875,853,127,174,-0.8955295431496572,24.197349494062937,0.23266499641311433,24.205908891924743,-0.33139288223369895,24.202504942249725
1,000010,player,10,left,875,853,126,175,-0.9065398571878078,24.22149116410204,0.23402135054183593,24.230087787318897,-0.3362199758630921,24.226681146181335
1,000011,player,10,left,875,853,125,176,-0.9148894445858546,24.24746955202707,0.23375654769676632,24.25605961338929,-0.34052742993090573,24.252665950842143
1,000012,player,10,left,875,852,124,176,-0.920072782593457,24.274848585955183,0.23234172562253827,24.283386837906207,-0.3438268359537112,24.280022569987914
1,000013,player,10,left,875,852,122,177,-0.9216841675051248,24.303084081458753,0.2305486154054851,24.311526799580722,-0.3455293686299088,24.308208198334103
1,000014,player,10,left,875,853,119,176,-0.9193856023946901,24.331545555581837,0.2294079297224656,24.339852248709235,-0.34495053865648756,24.336595094491088
1,000015,player,10,left,876,857,114,174,-0.912879662417828,24.3595388588634,0.23013731006481786,24.367673608062304,-0.34133266599228346,24.364492886082836
