track_id,image_id,role,jersey_number,team,bbox_x,bbox_y,bbox_w,bbox_h,pitch_x_bottom_left,pitch_y_bottom_left,pitch_x_bottom_right,pitch_y_bottom_right,pitch_x_bottom_middle,pitch_y_bottom_middle
1,000001,referee,,,341,277,36,89,-16.112439761416205,-34.223038026253974,-15.462464775400413,-34.26803596605285,-15.787782613190117,-34.245722558765024
1,000002,referee,,,341,277,36,89,-16.115333071646802,-34.224168206434115,-15.465856530821029,-34.269186820068064,-15.790924097817456,-34.24686239192735
1,000003,referee,,,340,277,36,89,-16.120986109668973,-34.22643395647933,-15.47248949639625,-34.27149307427791,-15.797065055124865,-34.24914706074846
1,000004,referee,,,339,276,36,89,-16.129139751431218,-34.229836713723856,-15.48207112057806,-34.27495455259555,-15.805929745276773,-34.252577260896516
1,000005,referee,,,337,276,36,89,-16.139425972822288,-34.23440139750595,-15.494185383315024,-34.279594018481,-15.817126291122868,-34.257176929545935
1,000006,referee,,,336,276,35,89,-16.151387448365682,-34.240135075703,-15.508316056998368,-34.28541584298273,-15.830168082807802,-34.26295189657776
1,000007,referee,,,335,275,35,89,-16.1645126273785,-34.24708306600116,-15.523883418520992,-34.29246174292655,-15.84450966689921,-34.26994580163339
1,000008,referee,,,334,275,35,89,-16.17825252731292,-34.25526674513173,-15.54026563493382,-34.30075009926657,-15.859565826527957,-34.27817864933597
1,000009,referee,,,333,275,35,89,-16.192066653308093,-34.26471823203583,-15.55684670050429,-34.310309347926975,-15.874758485605128,-34.28768083335386
1,000010,referee,,,331,274,34,89,-16.20544038197553,-34.27545514616332,-15.57303822652035,-34.32115383541837,-15.889536296881264,-34.29846844193268
1,000011,referee,,,330,274,34,89,-16.217924156697478,-34.28746157971484,-15.58831924404559,-34.33326422973037,-15.903414113450493,-34.31052393356041
1,000012,referee,,,329,273,34,89,-16.229146221407934,-34.30070036513615,-15.602252199610561,-34.34660108092922,-15.915987375250575,-34.32380906240967
1,000013,referee,,,328,273,34,89,-16.23882254841345,-34.31506684679382,-15.61449270698765,-34.361057986133076,-15.926941926497262,-34.33821833359556
1,000014,referee,,,328,273,34,89,-16.246776111336345,-34.33040140816145,-15.624808703751002,-34.37647445459587,-15.936073233666534,-34.35359170128357
1,000015,referee,,,327,272,34,89,-16.252930161063603,-34.34647524045475,-15.633073981867682,-34.39262178698939,-15.943279793180423,-34.369700395017745
1,000016,referee,,,326,272,34,89,-16.257295472580388,-34.36301027780895,-15.63925594235609,-34.409222887043796,-15.948550641510058,-34.38626679952871
1,000017,referee,,,326,271,34,89,-16.259965889850204,-34.379670627873324,-15.643411210050347,-34.42594366176088,-15.951960931972048,-34.4029558681393
1,000018,referee,,,325,271,34,89,-16.26109616412886,-34.396077993428506,-15.64566405196066,-34.44240726623115,-15.953650067962453,-34.41938996119624
1,000019,referee,,,325,271,34,89,-16.26088417952386,-34.41185276488487,-15.646192609983398,-34.45823556556242,-15.953805951204238,-34.435190134272176
1,000020,referee,,,324,270,33,89,-16.259542351275933,-34.426640646827366,-15.645201606944354,-34.47307447451288,-15.952637037204138,-34.45000212547282
1,000021,referee,,,323,270,33,89,-16.25727504020091,-34.440104233483616,-15.642904164798372,-34.48658616854226,-15.950351968923236,-34.46348825800607
1,000022,referee,,,323,269,34,89,-16.254245036132257,-34.4519669863896,-15.63949056141571,-34.49849275238136,-15.94712721224061,-34.475371273266106
1,000023,referee,,,323,269,34,89,-16.25056806418489,-34.46201959153162,-15.63512381593041,-34.50858274029045,-15.943102107772589,-34.48544075304949
1,000024,referee,,,322,269,34,89,-16.24629022954794,-34.47011206975723,-15.629917370541598,-34.51670423025863,-15.938356451076164,-34.493545770349655
1,000025,referee,,,322,269,34,89,-16.241384931415766,-34.47615588668732,-15.62392861020458,-34.522767380930766,-15.932905706972019,-34.49959718093776
1,000026,referee,,,322,269,35,89,-16.235763988894604,-34.48011931872037,-15.617166045486718,-34.52674041618416,-15.926710160874926,-34.50356330576285
1,000027,referee,,,321,268,35,89,-16.229286835162316,-34.48201387499382,-15.609591612931116,-34.528636508079714,-15.919680655064257,-34.505456576248896
1,000028,referee,,,321,268,35,89,-16.221796290488015,-34.48188858493924,-15.601148741847252,-34.52850762477455,-15.911710484122331,-34.505327588057284
1,000029,referee,,,321,268,36,89,-16.21314259687793,-34.479834679185444,-15.59177956715523,-34.52644909812538,-15.902696001337176,-34.50326971500909
1,000030,referee,,,321,268,36,89,-16.203220819680194,-34.47598733223459,-15.581457221541825,-34.5226001481603,-15.89257143751422,-34.49942022777825
1,000031,referee,,,321,267,36,89,-16.19199467643774,-34.4705340340675,-15.570205480453382,-34.517151576619916,-15.881330622845859,-34.493968318234735
1,000032,referee,,,321,267,35,89,-16.17951427769399,-34.46371251406453,-15.558117725805182,-34.51034247538911,-15.869045322563329,-34.48715240733576
