track_id,image_id,role,jersey_number,team,bbox_x,bbox_y,bbox_w,bbox_h,pitch_x_bottom_left,pitch_y_bottom_left,pitch_x_bottom_right,pitch_y_bottom_right,pitch_x_bottom_middle,pitch_y_bottom_middle
1,000001,player,31,left,1445,840,85,185,19.054037374501924,10.4422447642675,19.766131238062997,10.722037768511683,19.410046203555957,10.58148343589258
1,000002,player,31,left,1446,840,86,185,19.091193495550044,10.382778946988182,19.800611907679883,10.661352485002219,19.445865712463167,10.52141113064444
1,000003,player,31,left,1446,839,88,186,19.1635090488174,10.267622401635435,19.86767277310971,10.543786181584894,19.515556085718657,10.405056515707527
1,000004,player,31,left,1446,839,90,186,19.267038541102224,10.104254131258426,19.963561383440663,10.376878852485959,19.615268227926965,10.239929666862725
1,000005,player,31,left,1446,839,93,186,19.39601110620186,9.903651484339942,20.082795990670572,10.171704572472072,19.739375655299238,10.03705701938843
1,000006,player,31,left,1447,839,92,186,19.543029354206716,9.679942449723832,20.218360822407647,9.942526955332625,19.88067156705058,9.810635107965103
1,000007,player,31,left,1452,837,88,186,19.699628702455787,9.449302808573819,20.362245729432004,9.705694576438061,20.030918352404107,9.57692668733896
1,000008,player,31,left,1457,834,84,186,19.856659947629385,9.229221099601627,20.5058141137806,9.478901823914773,20.181222857331193,9.353523529938661
1,000009,player,31,left,1462,832,79,186,20.004998430561216,9.037063687423185,20.640480288628616,9.279741767254107,20.32272967032044,9.157905306261853
1,000010,player,31,left,1467,830,75,186,20.136365409395516,8.888364903859305,20.758489211756416,9.123982539341625,20.4474216913218,9.005722784484002
1,000011,player,31,left,1473,827,70,186,20.244103092729276,8.79527006202167,20.853655160048774,9.023987643433404,20.548877015604592,8.909229528001473
1,000012,player,31,left,1473,826,70,186,20.323613239634735,8.765564985790016,20.92176880483974,8.987733565651725,20.62269177125542,8.87630551264284
1,000013,player,31,left,1474,825,70,186,20.372647405047484,8.802079087166215,20.960866407198225,9.018200180817527,20.666759843746835,8.909853965493935
1,000014,player,31,left,1474,824,70,186,20.391386086158967,8.902525831206376,20.971297717425628,9.113204471191557,20.681346393572284,9.007638564467996
1,000015,player,31,left,1475,822,70,186,20.3821165662024,9.06019282905616,20.955409170142527,9.266092912452764,20.668768358381175,9.162974778805467
1,000016,player,31,left,1474,822,69,186,20.34872983957998,9.264992737642958,20.91705717976363,9.466798649207984,20.632899544669527,9.365784014240369
1,000017,player,31,left,1474,821,68,186,20.295766845072915,9.505511055050622,20.860687282910803,9.703909511121568,20.578233283406,9.60465153389272
