track_id,image_id,role,jersey_number,team,bbox_x,bbox_y,bbox_w,bbox_h,pitch_x_bottom_left,pitch_y_bottom_left,pitch_x_bottom_right,pitch_y_bottom_right,pitch_x_bottom_middle,pitch_y_bottom_middle
1,000001,ball,,,274,448,14,11,18.528410436031244,-20.323097958814724,18.738526677290665,-20.23053196613469,18.633423545002263,-20.276838405428737
1,000002,ball,,,274,448,14,11,18.487886041971258,-20.351321096405307,18.698333053247982,-20.259021703104846,18.59306453374458,-20.305194918260337
1,000003,ball,,,274,446,14,11,18.408853090842467,-20.407011647117404,18.6199423531442,-20.31523504083761,18.514352701331607,-20.361147011701526
1,000004,ball,,,273,445,14,11,18.29519676678807,-20.48871496671477,18.507202896710456,-20.397697033650516,18.40115479574538,-20.44322988676307
1,000005,ball,,,273,443,13,11,18.1523898496927,-20.59435015491016,18.365536054275623,-20.50429743319202,18.258917888221742,-20.54934796257075
1,000006,ball,,,272,442,13,11,17.987098673398442,-20.72135401464783,18.20154665334109,-20.632436230993466,18.09427755711613,-20.676919627002427
1,000007,ball,,,272,440,13,11,17.806704194336888,-20.86678111028534,18.022549015002795,-20.779125686197748,17.914581441856257,-20.82297827956051
1,000008,ball,,,272,439,13,11,17.618784592500177,-21.027422760475467,17.83605473313944,-20.941111588400315,17.727374433767633,-20.984292459600233
1,000009,ball,,,271,437,13,11,17.430607988117078,-21.19989879764906,17.649270145721438,-21.11496760520134,17.539893770070982,-21.157458900531108
1,000010,ball,,,271,436,13,11,17.248661377596484,-21.380728465912604,17.468629337296615,-21.29716905404535,17.35860000174486,-21.33897486612041
1,000011,ball,,,270,434,12,11,17.07828504145962,-21.566379258312466,17.299431030884612,-21.484144418673143,17.188812641169058,-21.525288329082986
1,000012,ball,,,270,433,12,11,16.923418818596055,-21.753302981191304,17.145586247478068,-21.672313519157168,17.034457127259095,-21.71283508956334
1,000013,ball,,,269,431,12,11,16.786489282538422,-21.937986722273884,17.009505347227506,-21.858140253470832,16.89795193170126,-21.898090631483573
1,000014,ball,,,269,430,12,11,16.668437958578874,-22.117024798241115,16.892125101686062,-22.038205294244293,16.780236202499776,-22.077642445291307
1,000015,ball,,,268,430,12,11,16.568869722109028,-22.28719809384388,16.793054986009064,-22.209285014326973,16.68091710898791,-22.248269160493532
1,000016,ball,,,268,429,12,11,16.48630980432499,-22.445612652281774,16.710831743133845,-22.368489561601564,16.59852562742847,-22.40707887746109
1,000017,ball,,,268,428,12,11,16.418469254392186,-22.58982505825774,16.643183837645058,-22.51338543115518,16.530781501838618,-22.55163314349482
1,000018,ball,,,268,427,12,11,16.362748458111078,-22.717982708710746,16.587529372889385,-22.6421343778661,16.47509396353186,-22.68008654280074
1,000019,ball,,,267,426,12,11,16.316248741664484,-22.828888285182824,16.540990949467133,-22.753554993303904,16.428574966511288,-22.79124971904165
1,000020,ball,,,267,426,12,11,16.276256609797976,-22.922100547475058,16.500875491305184,-22.847221540391093,16.38852122033051,-22.88468918869973
1,000021,ball,,,267,426,12,11,16.240497125880562,-22.99792883792285,16.464926086392154,-22.923456384062828,16.352666803333104,-22.960720806427354
1,000022,ball,,,267,427,12,11,16.20709166413264,-23.05736011133755,16.431281521159054,-22.983256272343286,16.319141805835343,-23.020336420893987
1,000023,ball,,,266,428,12,11,16.17469728371524,-23.10194329302434,16.398614625336418,-23.028175780581343,16.286611189533957,-23.06508777546993
1,000024,ball,,,266,428,12,11,16.14249718681677,-23.133634919876293,16.3661218099733,-23.06017367967798,16.254264783382627,-23.09693251417707
1,000025,ball,,,266,429,12,11,16.110124577473183,-23.15461240200699,16.333447127481538,-23.081427135077966,16.221741239433005,-23.118047913944302
1,000026,ball,,,266,429,12,11,16.077591153633588,-23.167104818898306,16.300610649219326,-23.094163217813445,16.189056465930044,-23.13066203910188
1,000027,ball,,,265,429,12,11,16.04517031604238,-23.17320936109,16.267891654895003,-23.100476806966924,16.156486823237724,-23.136870915127066
1,000028,ball,,,265,429,12,11,16.013283284872372,-23.174791720209118,16.23571513185244,-23.102231713978448,16.124455429742625,-23.138539287179956
1,000029,ball,,,265,429,12,11,15.982439205953654,-23.173393282501863,16.20459186661183,-23.100968939702906,16.093472259408376,-23.137208346000218
1,000030,ball,,,264,429,12,11,15.953118870587213,-23.17018012643875,16.175003122276255,-23.097855707948767,16.06401834055715,-23.13404474337424
1,000031,ball,,,264,430,12,11,15.925750974317895,-23.165965944187974,16.147376521718535,-23.09370908939373,16.03652182616926,-23.129863865479482
1,000032,ball,,,264,430,12,11,15.900718009351927,-23.161221884104393,16.12209276817308,-23.089004604250402,16.011364303772307,-23.125139053162982
1,000033,ball,,,264,430,12,11,15.878197205160543,-23.156129910659594,16.09932866414822,-23.08392985774423,15.988722774879712,-23.120055100360144
1,000034,ball,,,265,430,12,11,15.858299950569268,-23.150651078469878,16.079195057260883,-23.078451760518917,15.968708342415104,-23.11457599895732
1,000035,ball,,,266,430,12,11,15.841204810610288,-23.144606895320102,16.06186831762391,-23.072397779925645,15.951498457472466,-23.108526246179096
1,000036,ball,,,267,430,12,11,15.826845263306184,-23.13772048483884,16.047282990726057,-23.06549653807867,15.937027115832656,-23.101631724715354
1,000037,ball,,,268,429,12,11,15.81519640849644,-23.129678023238995,16.035413756668397,-23.05743979925519,15.925269191182174,-23.093581414649844
1,000038,ball,,,270,429,12,11,15.806200446384562,-23.120192375983198,16.026203059811404,-23.047945195851174,15.916166990108106,-23.0840905746592
