track_id,image_id,role,jersey_number,team,bbox_x,bbox_y,bbox_w,bbox_h,pitch_x_bottom_left,pitch_y_bottom_left,pitch_x_bottom_right,pitch_y_bottom_right,pitch_x_bottom_middle,pitch_y_bottom_middle
1,000001,referee,,,119,590,64,130,17.683394048627814,16.830176465169018,18.41295490233953,17.57076068878905,18.04813726636567,17.20043062214024
1,000002,referee,,,119,590,64,130,17.71659106044959,16.835040685634045,18.446901613834406,17.576823605362847,18.081708044385522,17.205893137423466
1,000003,referee,,,115,591,70,132,17.782087827621485,16.844510395850747,18.513804519993702,17.58858677350409,18.147905721072497,17.21650750001092
1,000004,referee,,,111,591,76,135,17.87814220842957,16.858113106751794,18.611744146715694,17.605379581586384,18.244899499321114,17.231702214917462
1,000005,referee,,,104,592,87,139,18.002273187390333,16.875213675570894,18.738001051731242,17.62630161642312,18.370089130551456,17.250709565566222
1,000006,referee,,,104,592,87,139,18.151438766032964,16.895114288456305,18.889257865288993,17.650346384616686,18.520294891314304,17.27267746300521
1,000007,referee,,,107,594,85,138,18.322160406217847,16.91711419926152,19.061750174900038,17.676496390491344,18.69189518437879,17.29674682279835
1,000008,referee,,,110,596,82,138,18.510724211328572,16.940569139102607,19.251494728325966,17.703811036247867,18.881041247713693,17.322125221548113
1,000009,referee,,,116,600,78,137,18.713356232801402,16.964956660544352,19.454477500527446,17.731512160240907,19.083838740856585,17.34816228644687
1,000010,referee,,,116,600,78,137,18.92636716833391,16.989816774483756,19.66682171838937,17.758948109365562,19.296504231511825,17.37430210997647
1,000011,referee,,,115,600,81,136,19.14630567872472,17.014768648873268,19.88494015931709,17.785615847315043,19.515517868809436,17.40010258438552
1,000012,referee,,,113,600,83,135,19.370051210903554,17.03940341093834,20.105641641240055,17.811063551498428,19.737723200957852,17.42513318012635
1,000013,referee,,,112,600,85,135,19.59491835415167,17.063255932209707,20.326230299222267,17.834858132838047,19.960428930860274,17.4489445635948
1,000014,referee,,,111,600,88,134,19.81874197933338,17.085743922457148,20.544590364882666,17.856517040226986,20.181493966002936,17.471004085853856
1,000015,referee,,,113,601,87,135,20.039906767327963,17.10611070605418,20.75922045226601,17.875446125039826,20.399359480941808,17.490636175067852
1,000016,referee,,,116,602,86,137,20.257389265262066,17.123503445509176,20.969261806108968,17.89099565460802,20.61308404797967,17.50708943323814
1,000017,referee,,,120,603,84,139,20.47078571985581,17.13699891487505,21.17451960244737,17.90246807065744,20.822368330985054,17.519553458728947
1,000018,referee,,,126,605,82,142,20.68026386890916,17.145678228756505,21.375406548957407,17.90917206714199,21.027502931583754,17.52722331861688
1,000019,referee,,,128,605,81,142,20.886536506534174,17.148748348867116,21.572891616356785,17.910515561180645,21.229329482748092,17.52940675709338
1,000020,referee,,,135,605,78,143,21.090771778886946,17.145624633825882,21.768393747974056,17.906066171392702,21.42914273469022,17.525595753507144
1,000021,referee,,,142,605,76,144,21.29446994704234,17.135998540501852,21.963633449662414,17.895598596005662,21.628554662946545,17.515524037258555
1,000022,referee,,,150,605,73,145,21.499335683228047,17.11989156237261,22.16049207835281,17.879134665704044,21.829360272617944,17.499214092479026
1,000023,referee,,,158,605,70,146,21.707127543327747,17.09759377252471,22.360838411539326,17.856881203676668,22.03337538705628,17.476915267904392
1,000024,referee,,,158,605,73,145,21.919514696346567,17.069621429462114,22.566388631890643,17.82920069546863,22.2422949088746,17.449067875632746
1,000025,referee,,,158,605,76,143,22.137951727159187,17.036618261990903,22.778582151106676,17.796531435886337,22.45756793761374,17.416213824214367
1,000026,referee,,,158,605,80,142,22.36357115365527,16.999268845756465,22.998487854981523,17.759330343453,22.68029696821464,17.378924633280622
1,000027,referee,,,158,605,85,139,22.597129912754706,16.958196860923085,23.226767411654883,17.71800318051317,22.911192603789836,17.33771558980415
1,000028,referee,,,159,605,84,141,22.838970662670107,16.913955352980025,23.463658499038836,17.67291764127935,23.15054577108571,17.29304738721096
1,000029,referee,,,163,605,83,144,23.089016986772066,16.86698905740501,23.708987760187313,17.624394773016956,23.39823164895577,17.24530293414975
1,000030,referee,,,166,604,81,147,23.346797364368626,16.817677077178363,23.962211025800052,17.572760450314462,23.653741822650368,17.194834444583584
1,000031,referee,,,171,604,79,152,23.611477095951066,16.76638982599018,24.22245663725902,17.518407690073275,23.91622196771663,17.14202309053174
1,000032,referee,,,175,604,78,150,23.88192707576458,16.713543637931608,24.488592477855512,17.46183912336465,24.184539880204422,17.087327599279167
1,000033,referee,,,180,604,76,149,24.15678451622984,16.659650608834163,24.75928417621337,17.403702811017503,24.4573451082785,17.031327159579448
1,000034,referee,,,185,604,73,148,24.434533353129524,16.605325559716633,25.033065489005605,17.344779087960994,24.73314451120278,16.974718407918406
1,000035,referee,,,194,604,70,145,24.71358238406114,16.551271136166736,25.308407956250008,17.28594380510446,25.010376390240303,16.91828970224612
1,000036,referee,,,194,603,70,145,24.99236498462895,16.49820182033657,25.583804447845147,17.228073385837938,25.287502194332813,16.862835709513025
1,000037,referee,,,194,602,73,144,25.26943387257539,16.446752032684998,25.857857259343906,17.17193943188437,25.563098096333334,16.80905882526883
1,000038,referee,,,194,601,75,143,25.543547802568447,16.397375652378393,26.12935520916814,17.118097279830412,25.835936933657784,16.757463239281165
1,000039,referee,,,195,599,78,141,25.813745508538027,16.3502697689327,26.39734285565232,17.066804941257367,26.105059790345372,16.7082762841536
1,000040,referee,,,199,599,77,143,26.079407630208188,16.305298731673012,26.661182461458157,17.01794856284008,26.369837902472398,16.66137317037312
1,000041,referee,,,205,599,74,147,26.340274213279454,16.26200138918642,26.920571889316683,16.97105185377499,26.629990286648408,16.61628528385021
1,000042,referee,,,211,599,71,150,26.59644100024761,16.219613504445835,27.17554785930509,16.92530759899846,26.885583428187662,16.57222710341749
1,000043,referee,,,217,600,68,154,26.848331035677727,16.177126960015034,27.426465403308974,16.879646626473544,27.137006724667167,16.52816023890325
1,000044,referee,,,219,600,72,151,27.096619566948593,16.13339231371142,27.673933484874883,16.8328529736652,27.384902669994105,16.482902247794584
1,000045,referee,,,220,600,76,148,27.342166883864746,16.087199344001554,27.918759861297293,16.783658289932685,27.630105647339427,16.435214073829655
1,000046,referee,,,223,600,83,143,27.58591431008656,16.037387200074516,28.161857656122997,16.730864449350108,27.873543174999334,16.383916404997514
1,000047,referee,,,225,600,82,144,27.828795621301875,15.982936496540614,28.40416484168458,16.67344445783201,28.116151350152986,16.327986166566085
1,000048,referee,,,231,600,80,147,28.071599242310924,15.923028279448124,28.646510112371615,16.610610229647065,28.35873885646179,16.266619880460343
1,000049,referee,,,237,599,77,151,28.314928346093648,15.857126225429043,28.889568911859623,16.541887897253936,28.60194508322128,16.19931244620302
1,000050,referee,,,247,598,73,157,28.559110134031542,15.78501507832675,29.13376405965164,16.4671504442442,28.84614507680861,16.125892680151964
