track_id,image_id,role,jersey_number,team,bbox_x,bbox_y,bbox_w,bbox_h,pitch_x_bottom_left,pitch_y_bottom_left,pitch_x_bottom_right,pitch_y_bottom_right,pitch_x_bottom_middle,pitch_y_bottom_middle
1,000001,player,28,right,1641,792,79,168,-7.3280461776448185,15.075577267716598,-6.581502030309897,14.737629450417284,-6.954578184095955,14.906769179158704
1,000002,player,28,right,1638,789,81,168,-7.341280267124107,15.04756977142972,-6.595695723801846,14.710084044629049,-6.9682933687864645,14.878991603122211
1,000003,player,28,right,1635,786,84,169,-7.368044464023395,14.991457009511333,-6.6244606111181294,14.654921351999832,-6.996060427882737,14.823351672154455
1,000004,player,28,right,1632,783,87,169,-7.4088909125908256,14.907073010010723,-6.668492898936218,14.572020972765081,-7.038503414932844,14.739706286920727
1,000005,player,28,right,1629,780,89,170,-7.464582606729689,14.794196786252229,-6.728730274504812,14.461216799812254,-7.096472521222213,14.627862014323348
1,000006,player,28,right,1626,777,92,170,-7.535957236279927,14.65265901070661,-6.806175054368469,14.3223879580645,-7.170887570245158,14.487673881166494
1,000007,player,28,right,1623,774,95,171,-7.623787659738917,14.48246085533913,-6.9017128498947,14.155563629824123,-7.262577614846953,14.319157192506768
1,000008,player,28,right,1623,772,91,169,-7.728570231122463,14.283975561128747,-7.015865349296234,13.96111139766713,-7.372051498511607,14.122682478123995
1,000009,player,28,right,1625,769,86,167,-7.850272071971686,14.058238040319411,-7.148513711182953,13.740016957638195,-7.499233181371044,13.899260147358246
1,000010,player,28,right,1626,766,81,164,-7.98805884015079,13.807247907072075,-7.298620886634891,13.49418362386302,-7.643186769732436,13.650841760289158
1,000011,player,28,right,1627,764,76,162,-8.140090387353196,13.534209636324096,-7.464037181001968,13.226674157464135,-7.8019170993943305,13.380561031173887
1,000012,player,28,right,1628,761,71,160,-8.303210889972782,13.243942905966833,-7.64121315703063,12.942126025750415,-7.972071209822164,13.09314664918743
1,000013,player,28,right,1630,758,65,157,-8.473047846385045,12.942717049880326,-7.825337431115964,12.646599087269605,-8.149056714369358,12.794763356836162
1,000014,player,28,right,1632,756,65,156,-8.644043058484694,12.63823406190766,-8.010407324611165,12.347572372145532,-8.327092595758792,12.493001849602987
1,000015,player,28,right,1634,754,65,155,-8.809754477960736,12.339260108446007,-8.189571353103533,12.053590972939825,-8.499531365584193,12.196517986002577
1,000016,player,28,right,1637,751,65,154,-8.963311912494003,12.055009526047913,-8.355618465461738,11.773667330877517,-8.65933157949111,11.914425410565093
1,000017,player,28,right,1640,749,64,153,-9.097974706697274,11.79446860956169,-8.50156123654553,11.516618298730837,-8.799628316105732,11.655625965579349
1,000018,player,28,right,1642,746,64,152,-9.20782045137262,11.565467611630401,-8.621337572744004,11.290151840196955,-8.914428476184128,11.427889005070448
1,000019,player,28,right,1648,742,63,150,-9.28831751684923,11.374059635690156,-8.710381452449832,11.100251090392975,-8.999182533174173,11.237232839142706
