track_id,image_id,role,jersey_number,team,bbox_x,bbox_y,bbox_w,bbox_h,pitch_x_bottom_left,pitch_y_bottom_left,pitch_x_bottom_right,pitch_y_bottom_right,pitch_x_bottom_middle,pitch_y_bottom_middle
1,000001,player,10,right,847,672,71,138,30.386711086725803,26.114690586511184,30.919149149507028,26.850913047839406,30.652564237679794,26.48296422009568
1,000002,player,10,right,850,671,72,137,30.39078281823483,26.117319770949088,30.922386889465706,26.85251933670336,30.65621896013131,26.48508249536657
1,000003,player,10,right,852,671,72,136,30.398520071093905,26.12255677452639,30.928460093569726,26.855712218913837,30.66312419438149,26.48929847468509
1,000004,player,10,right,855,671,73,136,30.40915507402258,26.13035028002622,30.936612286552222,26.860448602197863,30.67251787298723,26.49556487759905
1,000005,player,10,right,858,670,73,135,30.421631439521864,26.140611220579856,30.945812745505876,26.86666421875906,30.68335650202249,26.503804938362883
1,000006,player,10,right,860,670,73,134,30.434707370194573,26.15319862955173,30.954868594118143,26.874272211723515,30.69442278928942,26.513904639288757
1,000007,player,10,right,863,669,74,133,30.447064217580877,26.167912745959757,30.962539996257593,26.883166152989233,30.704437499048453,26.525710788739982
1,000008,player,10,right,864,669,72,134,30.457424297847858,26.18447958968082,30.967662347119607,26.8932114543957,30.712179440172164,26.539019027309518
1,000009,player,10,right,865,668,70,135,30.464652752202,26.202551720271146,30.969245159806245,26.90424287300558,30.716585836937437,26.55357296714202
1,000010,player,10,right,866,667,67,136,30.467827001638547,26.22171483812689,30.966535576739076,26.916063842800952,30.716818816101608,26.569067161429146
1,000011,player,10,right,867,666,65,138,30.466287402784996,26.24149571264001,30.95905608773267,26.928437313718923,30.71230961234606,26.585146482805783
1,000012,player,10,right,868,665,63,139,30.45965648103441,26.261385876758006,30.94660754697917,26.941087627572696,30.702769719871405,26.60141889839751
1,000013,player,10,right,869,664,59,141,30.44781436066818,26.280867019840738,30.929227251388262,26.953702258179213,30.688157677812104,26.61746902155295
1,000014,player,10,right,868,665,59,141,30.430860349911182,26.29944155627793,30.9071340084595,26.96593955547628,30.668632428427113,26.632877252202512
1,000015,player,10,right,867,666,58,141,30.409049134821412,26.316665736283646,30.88065482863796,26.977448419400215,30.64448478232658,26.64724615658917
1,000016,player,10,right,864,667,57,141,30.38271354487289,26.332178775015322,30.850141964431106,26.987889025756658,30.61605733684192,26.66022538424743
1,000017,player,10,right,864,668,58,141,30.352194985227648,26.345724190744058,30.815907348120746,26.996959115242756,30.58367691049767,26.671535479037566
1,000018,player,10,right,861,671,61,138,30.317780945913523,26.35716318368332,30.778170948179636,27.00442173818046,30.547597462709774,26.680988444808214
1,000019,player,10,right,857,677,66,134,30.279644015294128,26.366486582528456,30.737013872472133,27.010136246263368,30.507946129740542,26.68850922399021
1,000020,player,10,right,857,678,66,134,30.237818802482053,26.37380795788251,30.69237436660213,27.014077545929936,30.464709651882508,26.69414189644411
1,000021,player,10,right,855,680,65,131,30.192194486161423,26.379353069898556,30.64405760916593,27.016349443599303,30.4177355114606,26.698051092718604
1,000022,player,10,right,853,683,64,129,30.142537201617955,26.383434813777317,30.59177104363694,27.017177796256544,30.366760761140338,26.70050605892416
1,000023,player,10,right,851,686,63,126,30.088529129833535,26.386429346001982,30.5351705579395,27.01689690620895,30.31145463443072,26.70186193082836
1,000024,player,10,right,849,686,61,126,30.029827365476812,26.38874314593496,30.473919732436393,27.015917665298332,30.25147759058419,26.702527345360576
1,000025,player,10,right,844,687,56,124,29.96612377215934,26.390787563570534,30.407743799244283,27.014694361007983,30.18653821994433,26.702935119934605
1,000026,player,10,right,844,687,56,124,29.897189929413706,26.392960446792955,30.33646210349967,27.01368985129561,30.11643195874296,26.70351565146479
1,000027,player,10,right,839,687,56,126,29.822930867839165,26.39562787719951,30.26002780497983,27.013337648860563,30.041087825280197,26.704668817174113
1,000028,player,10,right,834,687,57,128,29.74339238262487,26.39912533392474,30.17852163853817,27.01402400087707,29.960568979735697,26.706755584126807
1,000029,player,10,right,829,687,57,130,29.65875735960072,26.403763309500874,30.092134738064484,27.016075082086473,29.875062323880858,26.710094402565293
1,000030,player,10,right,824,687,58,132,29.569319413997636,26.409838959399416,30.001136133528785,27.019759188814717,29.784849091240908,26.714968113366105
1,000031,player,10,right,820,688,58,134,29.4754444106014,26.4176493975472,29.905831058289166,27.025295101780056,29.690264775372977,26.721634767753393
1,000032,player,10,right,813,688,59,136,29.377519845884386,26.427496762803322,29.806515601298166,27.032863712264827,29.591651154129124,26.73033596609247
1,000033,player,10,right,809,690,59,135,29.275915956303244,26.439686047955604,29.703448311187575,27.042619846992377,29.48932264335653,26.74130168207108
1,000034,player,10,right,804,693,60,134,29.170949697060756,26.454512794391732,29.59682718091479,27.05469754194907,29.3835367707728,26.75474674639057
1,000035,player,10,right,795,698,61,131,29.062873094094616,26.472236363290943,29.486794896965286,27.06920647939278,29.27449096063338,26.770855704461646
1,000036,player,10,right,794,697,61,131,28.95187274876137,26.4930485010168,29.373454661066102,27.08622308971145,29.162330179298397,26.78976265480741
1,000037,player,10,right,789,697,62,131,28.838093153907025,26.51703390931126,29.25690839043086,27.105772090268328,29.047177674743498,26.811522310378944
1,000038,player,10,right,782,697,62,131,28.721654813518647,26.544145207868393,29.137284586405453,27.127814700002588,28.92915795275418,26.836091592650636
1,000039,player,10,right,781,697,62,133,28.602681602845845,26.574185636229522,29.0147697513336,27.152237896607296,28.808426161345036,26.86331561534487
1,000040,player,10,right,779,698,60,138,28.481320278157476,26.60680861908943,28.889627810474515,27.178853673045584,28.68518754968352,26.892927099174887
1,000041,player,10,right,776,699,58,145,28.35775033038283,26.6415390209496,28.76219825367145,27.207405031460592,28.559701469887415,26.9245599985261
1,000042,player,10,right,776,700,58,145,28.232195055610834,26.67780565956798,28.63289120142731,27.237576395642478,28.4322844554228,26.957770964795753
1,000043,player,10,right,773,704,54,142,28.104905293871248,26.714991107789068,28.502150317043515,27.269015406221474,28.30328356464504,26.992075142741896
1,000044,player,10,right,768,711,48,137,27.976150409483086,26.75248255472889,28.370422419000434,27.301354570964723,28.173056691476877,27.026982426092978
1,000045,player,10,right,767,711,48,138,27.846196333989692,26.789728235448802,28.23811352460627,27.33423846281235,28.04193961526858,27.06203927473583
1,000046,player,10,right,762,710,50,141,27.71530164482136,26.82627266016524,28.10556568624426,27.367333664190987,27.910232460066194,27.096851305434917
1,000047,player,10,right,757,710,51,144,27.58370222373626,26.861787222816048,27.973030868733385,27.400344517318214,27.778178975299667,27.13110646835661
1,000048,player,10,right,751,710,52,148,27.451605199827146,26.89608721386514,27.840661885009638,27.433027711779133,27.645958952872583,27.164590858886378
1,000049,player,10,right,748,711,54,149,27.319190918574584,26.929125545333058,27.708519568748812,27.46519497371806,27.5136927664797,27.197186937575008
1,000050,player,10,right,741,714,56,152,27.18661297666481,26.960979462765334,27.576587723729002,27.49672033425491,27.381448848077895,27.228870523839884
1,000051,player,10,right,741,714,56,152,27.054003727563174,26.991817489586882,27.44479865696632,27.527535252172274,27.249259176849133,27.2596918374931
1,000052,player,10,right,735,718,59,149,26.921487576700166,27.02185471573107,27.313073857574977,27.557621212660635,27.11714623795678,27.28974944862397
